Qoil,Qwater,Qgas,BHP,WHP,WHT,Tsep,Psep,Choke_in
1537.80,6151.00,6.92,4424.79,881.20,181.41,138.06,100.00,1.50
5013.30,0.00,22.56,4346.18,1376.23,158.98,104.41,200.00,1.50
4264.90,1066.20,19.19,4216.47,1278.03,163.33,110.23,200.00,1.50
3544.90,2363.30,15.95,4212.41,1198.09,169.30,118.63,200.00,1.50
2664.00,3996.00,11.99,4274.78,1081.41,175.27,127.83,200.00,1.50
1537.80,6151.00,6.92,4424.79,881.20,181.41,138.06,200.00,1.50
5013.30,0.00,22.56,4346.18,1376.23,158.98,104.41,300.00,1.50
4264.90,1066.20,19.19,4216.47,1278.03,163.33,110.23,300.00,1.50
3544.90,2363.30,15.95,4212.41,1198.09,169.30,118.63,300.00,1.50
2664.00,3996.00,11.99,4274.79,1081.42,175.27,127.83,300.00,1.50
1536.20,6144.80,6.91,4426.02,884.46,181.38,138.01,300.00,1.50
5013.20,0.00,22.56,4346.21,1376.31,158.97,104.41,400.00,1.50
4264.10,1066.00,19.19,4216.77,1278.80,163.32,110.22,400.00,1.50
3541.70,2361.20,15.94,4213.80,1198.85,169.27,118.58,400.00,1.50
2659.10,3988.60,11.97,4277.36,1088.23,175.19,127.72,400.00,1.50
1522.00,6088.20,6.85,4437.17,908.78,181.11,137.53,400.00,1.50
5005.50,0.00,22.53,4348.34,1382.45,158.90,104.32,500.00,1.50
4251.60,1062.90,19.13,4221.33,1290.73,163.20,110.05,500.00,1.50
3527.10,2351.40,15.87,4220.16,1215.95,169.12,118.36,500.00,1.50
2639.00,3958.50,11.88,4287.89,1113.10,174.90,127.26,500.00,1.50
1500.60,6002.50,6.75,4453.99,947.83,180.66,136.75,500.00,1.50
4980.70,0.00,22.41,4355.18,1402.17,158.66,104.04,600.00,1.50
4225.80,1056.50,19.02,4230.73,1315.27,162.96,109.72,600.00,1.50
3500.70,2333.80,15.75,4231.35,1245.28,168.81,117.91,600.00,1.50
2612.20,3918.30,11.76,4301.93,1150.30,174.51,126.65,600.00,1.50
1475.80,5903.10,6.64,4473.42,997.16,180.07,135.78,600.00,1.50
5126.70,0.00,23.07,4313.75,1280.28,159.89,105.61,100.00,1.94
4361.50,1090.40,19.63,4181.23,1184.02,164.24,111.48,100.00,1.94
3626.10,2417.40,16.32,4177.10,1105.22,170.11,119.86,100.00,1.94
2727.00,4090.50,12.27,4241.31,992.36,176.07,129.13,100.00,1.94
1576.90,6307.70,7.10,4393.95,802.29,182.18,139.40,100.00,1.94
5126.70,0.00,23.07,4313.75,1280.28,159.89,105.61,200.00,1.94
4361.50,1090.40,19.63,4181.23,1184.02,164.24,111.48,200.00,1.94
3626.10,2417.40,16.32,4177.10,1105.22,170.11,119.86,200.00,1.94
2727.00,4090.40,12.27,4241.33,992.42,176.07,129.13,200.00,1.94
1574.80,6299.30,7.09,4395.61,806.84,182.14,139.33,200.00,1.94
5124.10,0.00,23.06,4314.52,1282.56,159.87,105.58,300.00,1.94
4356.50,1089.10,19.60,4183.04,1188.86,164.19,111.42,300.00,1.94
3619.90,2413.30,16.29,4179.81,1112.65,170.04,119.77,300.00,1.94
2718.40,4077.60,12.23,4245.89,1005.27,175.97,128.96,300.00,1.94
1562.10,6248.30,7.03,4405.65,830.78,181.89,138.90,300.00,1.94
5107.50,0.00,22.98,4319.29,1296.82,159.74,105.41,400.00,1.94
4338.50,1084.60,19.52,4189.63,1206.47,164.02,111.18,400.00,1.94
3602.30,2401.50,16.21,4187.45,1133.61,169.87,119.50,400.00,1.94
2700.90,4051.30,12.15,4255.27,1031.52,175.76,128.61,400.00,1.94
1544.10,6176.20,6.95,4419.84,867.56,181.54,138.28,400.00,1.94
5081.10,0.00,22.87,4326.91,1319.48,159.54,105.14,500.00,1.94
4311.50,1077.90,19.40,4199.46,1232.68,163.77,110.83,500.00,1.94
3575.00,2383.30,16.09,4199.33,1162.76,169.60,119.09,500.00,1.94
2674.60,4011.80,12.04,4269.25,1066.02,175.42,128.07,500.00,1.94
1520.30,6081.00,6.84,4438.58,912.99,181.07,137.46,500.00,1.94
5046.80,0.00,22.71,4336.80,1348.79,159.27,104.78,600.00,1.94
4277.40,1069.40,19.25,4211.89,1265.64,163.45,110.39,600.00,1.94
3541.80,2361.20,15.94,4213.76,1198.86,169.27,118.58,600.00,1.94
2642.50,3963.70,11.89,4286.05,1107.97,174.95,127.34,600.00,1.94
1491.80,5967.40,6.71,4460.85,965.68,180.45,136.41,600.00,1.94
5169.60,0.00,23.26,4301.40,1243.06,160.21,106.05,100.00,2.50
4397.90,1099.50,19.79,4167.92,1147.98,164.58,111.95,100.00,2.50
3658.20,2438.80,16.46,4163.15,1069.90,170.43,120.35,100.00,2.50
2752.10,4128.10,12.38,4227.90,958.70,176.37,129.63,100.00,2.50
1591.60,6366.40,7.16,4382.41,773.07,182.47,139.90,100.00,2.50
5166.70,0.00,23.25,4302.23,1245.56,160.19,106.02,200.00,2.50
4393.90,1098.50,19.77,4169.38,1151.92,164.54,111.90,200.00,2.50
3653.20,2435.40,16.44,4165.33,1074.84,170.38,120.27,200.00,2.50
2746.70,4120.10,12.36,4230.75,966.80,176.31,129.52,200.00,2.50
1583.30,6333.40,7.13,4388.90,787.99,182.31,139.62,200.00,2.50
5152.90,0.00,23.19,4306.20,1257.54,160.09,105.88,300.00,2.50
4379.80,1094.90,19.71,4174.55,1165.88,164.41,111.72,300.00,2.50
3637.90,2425.30,16.37,4171.97,1090.92,170.22,120.04,300.00,2.50
2733.30,4100.00,12.30,4237.91,987.11,176.15,129.26,300.00,2.50
1570.40,6281.50,7.07,4399.11,816.45,182.05,139.18,300.00,2.50
5131.40,0.00,23.09,4312.42,1276.21,159.92,105.66,400.00,2.50
4357.80,1089.50,19.61,4182.56,1187.46,164.20,111.43,400.00,2.50
3617.60,2411.70,16.28,4180.80,1115.32,170.02,119.73,400.00,2.50
2711.70,4067.60,12.20,4249.46,1015.27,175.89,128.83,400.00,2.50
1550.30,6201.30,6.98,4414.91,854.07,181.66,138.49,400.00,2.50
5102.50,0.00,22.96,4320.74,1301.10,159.70,105.36,500.00,2.50
4329.00,1082.20,19.48,4193.09,1215.67,163.93,111.06,500.00,2.50
3588.80,2392.60,16.15,4193.31,1146.29,169.74,119.30,500.00,2.50
2684.90,4027.40,12.08,4263.78,1050.99,175.57,128.30,500.00,2.50
1526.10,6104.20,6.87,4434.02,900.91,181.18,137.66,500.00,2.50
5066.60,0.00,22.80,4331.10,1331.90,159.42,104.99,600.00,2.50
4293.60,1073.40,19.32,4205.98,1249.95,163.60,110.60,600.00,2.50
3556.80,2371.20,16.01,4207.25,1184.23,169.42,118.81,600.00,2.50
2654.50,3981.80,11.95,4279.75,1094.61,175.13,127.61,600.00,2.50
1497.30,5989.10,6.74,4456.61,954.62,180.58,136.62,600.00,2.50
648.30,0.00,3.24,5447.57,3843.18,80.57,60.23,100.00,0.25
580.80,145.20,2.90,5422.60,3601.08,83.82,60.31,100.00,0.25
493.40,328.90,2.47,5415.41,3289.98,87.86,60.42,100.00,0.25
373.40,560.10,1.87,5418.82,3012.13,92.27,61.15,100.00,0.25
214.40,857.60,1.07,5436.96,2542.51,97.53,62.47,100.00,0.25
643.30,0.00,3.22,5448.76,3836.74,80.41,60.23,200.00,0.25
570.20,142.50,2.85,5425.86,3551.38,83.38,60.30,200.00,0.25
482.10,321.40,2.41,5419.60,3221.80,87.23,60.41,200.00,0.25
373.40,560.10,1.87,5418.82,3012.13,92.27,61.15,200.00,0.25
214.40,857.60,1.07,5436.96,2542.51,97.53,62.47,200.00,0.25
621.80,0.00,3.11,5453.81,3739.40,79.73,60.22,300.00,0.25
533.20,133.30,2.67,5437.16,3351.34,81.86,60.28,300.00,0.25
471.40,314.30,2.36,5423.61,3161.30,86.62,60.40,300.00,0.25
373.40,560.10,1.87,5418.82,3012.13,92.27,61.15,300.00,0.25
214.40,857.60,1.07,5436.96,2542.51,97.53,62.47,300.00,0.25
569.80,0.00,2.85,5466.04,3478.08,78.08,60.20,400.00,0.25
502.30,125.60,2.51,5446.59,3197.16,80.60,60.26,400.00,0.25
458.70,305.80,2.29,5428.39,3092.62,85.90,60.39,400.00,0.25
373.40,560.10,1.87,5418.82,3012.13,92.27,61.15,400.00,0.25
214.40,857.60,1.07,5436.96,2542.51,97.53,62.47,400.00,0.25
526.60,0.00,2.63,5476.21,3276.82,76.71,60.18,500.00,0.25
472.00,118.00,2.36,5455.84,3055.41,79.36,60.25,500.00,0.25
453.70,302.50,2.27,5430.25,3074.28,85.62,60.38,500.00,0.25
373.40,560.10,1.87,5418.82,3012.13,92.27,61.15,500.00,0.25
214.40,857.60,1.07,5436.96,2542.51,97.53,62.47,500.00,0.25
486.90,0.00,2.43,5485.55,3104.49,75.45,60.17,600.00,0.25
456.50,114.10,2.28,5460.58,3002.67,78.72,60.24,600.00,0.25
448.40,298.90,2.24,5432.23,3056.22,85.32,60.38,600.00,0.25
373.40,560.10,1.87,5418.82,3012.13,92.27,61.15,600.00,0.25
214.40,857.60,1.07,5436.96,2542.51,97.53,62.47,600.00,0.25
1063.90,0.00,5.32,5348.17,3565.79,93.10,61.56,100.00,0.32
935.80,233.90,4.68,5312.00,3435.36,97.25,62.44,100.00,0.32
789.00,526.00,3.95,5302.76,3251.36,102.72,63.76,100.00,0.32
604.90,907.40,3.03,5305.36,2938.63,109.93,65.69,100.00,0.32
352.50,1410.20,1.76,5331.49,2421.90,118.37,68.81,100.00,0.32
1063.90,0.00,5.32,5348.17,3565.79,93.10,61.56,200.00,0.32
935.80,233.90,4.68,5312.00,3435.36,97.25,62.44,200.00,0.32
789.00,526.00,3.95,5302.76,3251.37,102.72,63.76,200.00,0.32
604.90,907.40,3.03,5305.36,2938.63,109.93,65.69,200.00,0.32
352.50,1410.20,1.76,5331.49,2421.90,118.37,68.81,200.00,0.32
1063.90,0.00,5.32,5348.17,3565.79,93.10,61.56,300.00,0.32
935.80,233.90,4.68,5312.00,3435.36,97.25,62.44,300.00,0.32
789.00,526.00,3.95,5302.76,3251.37,102.72,63.76,300.00,0.32
604.90,907.40,3.03,5305.36,2938.64,109.93,65.69,300.00,0.32
352.50,1410.20,1.76,5331.49,2421.90,118.37,68.81,300.00,0.32
1063.90,0.00,5.32,5348.17,3565.79,93.10,61.56,400.00,0.32
935.80,233.90,4.68,5312.00,3435.36,97.25,62.44,400.00,0.32
789.00,526.00,3.95,5302.76,3251.36,102.72,63.76,400.00,0.32
604.90,907.40,3.03,5305.36,2938.64,109.93,65.69,400.00,0.32
352.50,1410.20,1.76,5331.49,2421.90,118.37,68.81,400.00,0.32
1063.90,0.00,5.32,5348.17,3565.79,93.10,61.56,500.00,0.32
935.80,233.90,4.68,5312.00,3435.36,97.25,62.44,500.00,0.32
789.00,526.00,3.95,5302.76,3251.36,102.72,63.76,500.00,0.32
604.90,907.40,3.03,5305.36,2938.64,109.93,65.69,500.00,0.32
352.50,1410.20,1.76,5331.49,2421.90,118.37,68.81,500.00,0.32
1063.90,0.00,5.32,5348.17,3565.79,93.10,61.56,600.00,0.32
935.80,233.90,4.68,5312.00,3435.36,97.25,62.44,600.00,0.32
789.00,526.00,3.95,5302.76,3251.36,102.72,63.76,600.00,0.32
604.90,907.40,3.03,5305.36,2938.64,109.93,65.69,600.00,0.32
352.50,1410.20,1.76,5331.49,2421.90,118.37,68.81,600.00,0.32
1701.40,0.00,8.51,5193.14,3306.53,111.26,65.42,100.00,0.42
1484.50,371.10,7.42,5138.40,3172.30,116.15,67.95,100.00,0.42
1241.20,827.50,6.21,5128.45,3009.33,122.38,71.50,100.00,0.42
941.50,1412.30,4.71,5138.85,2737.02,130.24,76.35,100.00,0.42
543.40,2173.40,2.72,5185.07,2281.40,138.65,82.86,100.00,0.42
1701.40,0.00,8.51,5193.14,3306.53,111.26,65.42,200.00,0.42
1484.50,371.10,7.42,5138.40,3172.30,116.15,67.95,200.00,0.42
1241.20,827.50,6.21,5128.45,3009.33,122.38,71.50,200.00,0.42
941.50,1412.30,4.71,5138.84,2737.02,130.24,76.35,200.00,0.42
543.40,2173.40,2.72,5185.07,2281.40,138.65,82.86,200.00,0.42
1701.40,0.00,8.51,5193.14,3306.53,111.26,65.42,300.00,0.42
1484.50,371.10,7.42,5138.40,3172.30,116.15,67.95,300.00,0.42
1241.20,827.50,6.21,5128.45,3009.33,122.38,71.50,300.00,0.42
941.50,1412.30,4.71,5138.85,2737.02,130.24,76.35,300.00,0.42
543.40,2173.40,2.72,5185.07,2281.40,138.65,82.86,300.00,0.42
1701.40,0.00,8.51,5193.14,3306.53,111.26,65.42,400.00,0.42
1484.50,371.10,7.42,5138.40,3172.30,116.15,67.95,400.00,0.42
1241.20,827.50,6.21,5128.45,3009.33,122.38,71.50,400.00,0.42
941.50,1412.30,4.71,5138.85,2737.02,130.24,76.35,400.00,0.42
543.40,2173.40,2.72,5185.07,2281.40,138.65,82.86,400.00,0.42
1701.40,0.00,8.51,5193.14,3306.53,111.26,65.42,500.00,0.42
1484.50,371.10,7.42,5138.40,3172.30,116.15,67.95,500.00,0.42
1241.20,827.50,6.21,5128.44,3009.33,122.38,71.50,500.00,0.42
941.50,1412.30,4.71,5138.85,2737.02,130.24,76.35,500.00,0.42
543.40,2173.40,2.72,5185.07,2281.40,138.65,82.86,500.00,0.42
1701.40,0.00,8.51,5193.14,3306.53,111.26,65.42,600.00,0.42
1484.50,371.10,7.42,5138.40,3172.30,116.15,67.95,600.00,0.42
1241.20,827.50,6.21,5128.45,3009.33,122.38,71.50,600.00,0.42
941.50,1412.30,4.71,5138.85,2737.02,130.24,76.35,600.00,0.42
543.40,2173.40,2.72,5185.07,2281.40,138.65,82.86,600.00,0.42
2505.70,0.00,12.53,4990.67,2941.93,128.94,74.97,100.00,0.54
2174.60,543.60,10.87,4913.46,2804.67,134.13,79.08,100.00,0.54
1816.90,1211.20,9.08,4901.64,2664.34,140.72,84.83,100.00,0.54
1370.10,2055.10,6.85,4923.83,2433.19,148.38,92.07,100.00,0.54
786.90,3147.60,3.94,4997.01,2038.00,155.84,100.71,100.00,0.54
2505.70,0.00,12.53,4990.67,2941.93,128.94,74.97,200.00,0.54
2174.60,543.60,10.87,4913.46,2804.67,134.13,79.08,200.00,0.54
1816.90,1211.20,9.08,4901.64,2664.34,140.72,84.83,200.00,0.54
1370.10,2055.10,6.85,4923.83,2433.19,148.38,92.07,200.00,0.54
786.90,3147.60,3.94,4997.01,2038.00,155.84,100.71,200.00,0.54
2505.70,0.00,12.53,4990.67,2941.93,128.94,74.97,300.00,0.54
2174.60,543.60,10.87,4913.46,2804.67,134.13,79.08,300.00,0.54
1816.90,1211.20,9.08,4901.64,2664.34,140.72,84.83,300.00,0.54
1370.10,2055.10,6.85,4923.83,2433.19,148.38,92.07,300.00,0.54
786.90,3147.60,3.94,4997.01,2038.00,155.84,100.71,300.00,0.54
2505.70,0.00,12.53,4990.67,2941.93,128.94,74.97,400.00,0.54
2174.60,543.60,10.87,4913.46,2804.67,134.13,79.08,400.00,0.54
1816.90,1211.20,9.08,4901.64,2664.34,140.72,84.83,400.00,0.54
1370.10,2055.10,6.85,4923.83,2433.19,148.38,92.07,400.00,0.54
786.90,3147.60,3.94,4997.01,2038.00,155.84,100.71,400.00,0.54
2505.70,0.00,12.53,4990.67,2941.93,128.94,74.97,500.00,0.54
2174.60,543.60,10.87,4913.46,2804.67,134.13,79.08,500.00,0.54
1816.90,1211.20,9.08,4901.64,2664.34,140.72,84.83,500.00,0.54
1370.10,2055.10,6.85,4923.83,2433.19,148.38,92.07,500.00,0.54
786.90,3147.60,3.94,4997.01,2038.00,155.84,100.71,500.00,0.54
2505.70,0.00,12.53,4990.67,2941.93,128.94,74.97,600.00,0.54
2174.60,543.60,10.87,4913.46,2804.67,134.13,79.08,600.00,0.54
1816.90,1211.20,9.08,4901.64,2664.34,140.72,84.83,600.00,0.54
1370.10,2055.10,6.85,4923.83,2433.19,148.38,92.07,600.00,0.54
786.90,3147.60,3.94,4997.01,2038.00,155.84,100.71,600.00,0.54
3359.20,0.00,16.80,4767.74,2452.79,142.95,86.50,100.00,0.70
2895.90,724.00,14.48,4669.86,2329.56,147.73,91.53,100.00,0.70
2420.00,1613.40,12.10,4657.45,2219.12,154.24,98.75,100.00,0.70
1822.60,2733.90,9.11,4692.26,2043.52,160.91,107.04,100.00,0.70
1048.30,4193.30,5.24,4793.52,1708.81,167.99,116.77,100.00,0.70
3359.20,0.00,16.80,4767.74,2452.79,142.95,86.50,200.00,0.70
2895.90,724.00,14.48,4669.86,2329.56,147.73,91.53,200.00,0.70
2420.00,1613.40,12.10,4657.45,2219.12,154.24,98.75,200.00,0.70
1822.60,2733.90,9.11,4692.26,2043.52,160.91,107.04,200.00,0.70
1048.30,4193.30,5.24,4793.52,1708.81,167.99,116.77,200.00,0.70
3359.20,0.00,16.80,4767.74,2452.79,142.95,86.50,300.00,0.70
2895.90,724.00,14.48,4669.86,2329.56,147.73,91.53,300.00,0.70
2420.00,1613.40,12.10,4657.45,2219.12,154.24,98.75,300.00,0.70
1822.60,2733.90,9.11,4692.26,2043.52,160.91,107.04,300.00,0.70
1048.30,4193.30,5.24,4793.52,1708.81,167.99,116.77,300.00,0.70
3359.20,0.00,16.80,4767.74,2452.79,142.95,86.50,400.00,0.70
2895.90,724.00,14.48,4669.86,2329.56,147.73,91.53,400.00,0.70
2420.00,1613.40,12.10,4657.45,2219.12,154.24,98.75,400.00,0.70
1822.60,2733.90,9.11,4692.26,2043.52,160.91,107.04,400.00,0.70
1048.30,4193.30,5.24,4793.52,1708.81,167.99,116.77,400.00,0.70
3359.20,0.00,16.80,4767.74,2452.79,142.95,86.50,500.00,0.70
2895.90,724.00,14.48,4669.86,2329.56,147.73,91.53,500.00,0.70
2420.00,1613.40,12.10,4657.45,2219.12,154.24,98.75,500.00,0.70
1822.60,2733.90,9.11,4692.26,2043.52,160.91,107.04,500.00,0.70
1048.30,4193.30,5.24,4793.52,1708.81,167.99,116.77,500.00,0.70
3359.20,0.00,16.80,4767.74,2452.79,142.95,86.50,600.00,0.70
2895.90,724.00,14.48,4669.86,2329.56,147.73,91.53,600.00,0.70
2420.00,1613.40,12.10,4657.45,2219.12,154.24,98.75,600.00,0.70
1822.60,2733.90,9.11,4692.26,2043.52,160.91,107.04,600.00,0.70
1048.30,4193.30,5.24,4793.52,1708.81,167.99,116.77,600.00,0.70
4059.20,0.00,20.30,4577.16,1975.43,151.54,95.61,100.00,0.90
3487.00,871.80,17.44,4463.37,1865.66,156.27,101.12,100.00,0.90
2914.50,1943.00,14.57,4451.24,1776.97,162.34,108.89,100.00,0.90
2200.40,3300.70,11.00,4495.30,1633.95,168.63,117.73,100.00,0.90
1274.30,5097.20,6.37,4616.04,1363.31,175.29,127.92,100.00,0.90
4059.20,0.00,20.30,4577.16,1975.43,151.54,95.61,200.00,0.90
3487.00,871.80,17.44,4463.37,1865.66,156.27,101.12,200.00,0.90
2914.50,1943.00,14.57,4451.24,1776.97,162.34,108.89,200.00,0.90
2200.40,3300.70,11.00,4495.30,1633.95,168.63,117.73,200.00,0.90
1274.30,5097.20,6.37,4616.04,1363.30,175.29,127.92,200.00,0.90
4059.20,0.00,20.30,4577.16,1975.43,151.54,95.61,300.00,0.90
3487.00,871.80,17.44,4463.37,1865.66,156.27,101.12,300.00,0.90
2914.50,1943.00,14.57,4451.24,1776.97,162.34,108.89,300.00,0.90
2200.40,3300.70,11.00,4495.30,1633.95,168.63,117.73,300.00,0.90
1274.30,5097.20,6.37,4616.04,1363.31,175.29,127.92,300.00,0.90
4059.20,0.00,20.30,4577.16,1975.43,151.54,95.61,400.00,0.90
3487.00,871.80,17.44,4463.37,1865.66,156.27,101.12,400.00,0.90
2914.50,1943.00,14.57,4451.24,1776.97,162.34,108.89,400.00,0.90
2200.40,3300.70,11.00,4495.30,1633.95,168.63,117.73,400.00,0.90
1274.30,5097.20,6.37,4616.04,1363.30,175.29,127.92,400.00,0.90
4059.20,0.00,20.30,4577.16,1975.43,151.54,95.61,500.00,0.90
3487.00,871.80,17.44,4463.37,1865.66,156.27,101.12,500.00,0.90
2914.50,1943.00,14.57,4451.24,1776.97,162.34,108.89,500.00,0.90
2200.40,3300.70,11.00,4495.30,1633.95,168.63,117.73,500.00,0.90
1274.30,5097.20,6.37,4616.04,1363.31,175.29,127.92,500.00,0.90
4059.20,0.00,20.30,4577.16,1975.43,151.54,95.61,600.00,0.90
3487.00,871.80,17.44,4463.37,1865.66,156.27,101.12,600.00,0.90
2914.50,1943.00,14.57,4451.24,1776.97,162.34,108.89,600.00,0.90
2200.40,3300.70,11.00,4495.30,1633.95,168.63,117.73,600.00,0.90
1274.20,5096.70,6.37,4616.13,1363.49,175.29,127.91,600.00,0.90
4522.90,0.00,22.61,4446.87,1617.06,156.32,101.24,100.00,1.16
3878.10,969.50,19.39,4322.52,1517.36,160.86,106.94,100.00,1.16
3242.60,2161.70,16.21,4310.86,1436.60,166.67,114.89,100.00,1.16
2457.20,3685.80,12.29,4359.30,1314.02,172.87,124.08,100.00,1.16
1430.50,5721.80,7.15,4492.46,1086.60,179.28,134.45,100.00,1.16
4522.90,0.00,22.61,4446.87,1617.06,156.32,101.24,200.00,1.16
3878.10,969.50,19.39,4322.52,1517.36,160.86,106.94,200.00,1.16
3242.60,2161.70,16.21,4310.86,1436.60,166.67,114.89,200.00,1.16
2457.20,3685.80,12.29,4359.30,1314.02,172.87,124.08,200.00,1.16
1430.50,5721.80,7.15,4492.46,1086.60,179.28,134.45,200.00,1.16
4522.90,0.00,22.61,4446.87,1617.06,156.32,101.24,300.00,1.16
3878.10,969.50,19.39,4322.52,1517.36,160.86,106.94,300.00,1.16
3242.60,2161.70,16.21,4310.86,1436.60,166.67,114.89,300.00,1.16
2457.20,3685.80,12.29,4359.30,1314.02,172.87,124.08,300.00,1.16
1430.50,5721.80,7.15,4492.46,1086.60,179.28,134.45,300.00,1.16
4522.90,0.00,22.61,4446.88,1617.06,156.32,101.24,400.00,1.16
3878.10,969.50,19.39,4322.52,1517.36,160.86,106.94,400.00,1.16
3242.60,2161.70,16.21,4310.86,1436.60,166.67,114.89,400.00,1.16
2457.20,3685.80,12.29,4359.30,1314.02,172.87,124.08,400.00,1.16
1430.50,5721.80,7.15,4492.46,1086.60,179.28,134.45,400.00,1.16
4522.90,0.00,22.61,4446.88,1617.06,156.32,101.24,500.00,1.16
3878.10,969.50,19.39,4322.52,1517.36,160.86,106.94,500.00,1.16
3242.60,2161.70,16.21,4310.86,1436.60,166.67,114.89,500.00,1.16
2457.20,3685.80,12.29,4359.30,1314.02,172.87,124.08,500.00,1.16
1426.80,5707.20,7.13,4495.36,1093.88,179.19,134.30,500.00,1.16
4522.90,0.00,22.61,4446.87,1617.06,156.32,101.24,600.00,1.16
3877.20,969.30,19.39,4322.85,1518.17,160.85,106.93,600.00,1.16
3241.30,2160.90,16.21,4311.41,1437.99,166.66,114.87,600.00,1.16
2453.10,3679.70,12.27,4361.47,1319.64,172.81,123.99,600.00,1.16
1411.70,5646.70,7.06,4507.38,1119.62,178.84,133.71,600.00,1.16
4774.10,0.00,23.87,4375.37,1408.08,158.71,104.19,100.00,1.50
4091.60,1022.90,20.46,4244.60,1312.46,163.20,110.00,100.00,1.50
3426.70,2284.50,17.13,4231.32,1234.58,168.91,118.11,100.00,1.50
2600.20,3900.40,13.00,4282.74,1119.76,174.93,127.33,100.00,1.50
1517.80,6071.10,7.59,4423.11,916.66,181.28,137.82,100.00,1.50
4774.10,0.00,23.87,4375.37,1408.08,158.71,104.19,200.00,1.50
4091.60,1022.90,20.46,4244.60,1312.46,163.20,110.00,200.00,1.50
3426.70,2284.50,17.13,4231.32,1234.59,168.91,118.11,200.00,1.50
2600.20,3900.40,13.00,4282.74,1119.76,174.93,127.33,200.00,1.50
1517.80,6071.10,7.59,4423.11,916.66,181.28,137.82,200.00,1.50
4774.10,0.00,23.87,4375.37,1408.08,158.71,104.19,300.00,1.50
4091.60,1022.90,20.46,4244.60,1312.46,163.20,110.00,300.00,1.50
3426.70,2284.50,17.13,4231.32,1234.59,168.91,118.11,300.00,1.50
2600.20,3900.40,13.00,4282.74,1119.76,174.93,127.33,300.00,1.50
1517.10,6068.50,7.59,4423.62,918.07,181.27,137.80,300.00,1.50
4773.80,0.00,23.87,4375.44,1408.28,158.71,104.19,400.00,1.50
4091.50,1022.90,20.46,4244.60,1312.47,163.20,110.00,400.00,1.50
3425.70,2283.80,17.13,4231.75,1235.68,168.90,118.09,400.00,1.50
2597.00,3895.50,12.99,4284.48,1124.52,174.89,127.26,400.00,1.50
1507.10,6028.50,7.54,4431.62,940.06,181.07,137.45,400.00,1.50
4767.30,0.00,23.84,4377.30,1413.71,158.64,104.11,500.00,1.50
4082.30,1020.60,20.41,4248.09,1321.87,163.12,109.87,500.00,1.50
3413.40,2275.60,17.07,4237.05,1249.62,168.75,117.88,500.00,1.50
2579.90,3869.90,12.90,4293.62,1146.07,174.64,126.87,500.00,1.50
1487.60,5950.40,7.44,4447.12,976.71,180.61,136.69,500.00,1.50
4745.90,0.00,23.73,4383.38,1431.66,158.44,103.86,600.00,1.50
4059.80,1015.00,20.30,4256.54,1344.68,162.91,109.58,600.00,1.50
3389.50,2259.70,16.95,4247.40,1276.76,168.46,117.46,600.00,1.50
2556.20,3834.30,12.78,4306.29,1181.04,174.30,126.33,600.00,1.50
1463.20,5852.90,7.32,4466.45,1022.95,180.04,135.73,600.00,1.50
4885.80,0.00,24.43,4343.54,1311.80,159.77,105.51,100.00,1.94
4184.20,1046.00,20.92,4209.76,1217.02,164.06,111.20,100.00,1.94
3508.00,2338.60,17.54,4196.21,1140.49,169.90,119.53,100.00,1.94
2662.70,3994.10,13.31,4249.29,1028.67,175.84,128.75,100.00,1.94
1556.30,6225.20,7.78,4392.29,835.40,182.03,139.14,100.00,1.94
4885.80,0.00,24.43,4343.54,1311.80,159.77,105.51,200.00,1.94
4184.20,1046.00,20.92,4209.76,1217.02,164.06,111.20,200.00,1.94
3508.00,2338.60,17.54,4196.21,1140.49,169.90,119.53,200.00,1.94
2662.70,3994.00,13.31,4249.31,1028.72,175.84,128.75,200.00,1.94
1554.90,6219.70,7.78,4393.39,838.53,182.00,139.09,200.00,1.94
4883.80,0.00,24.42,4344.14,1313.57,159.75,105.48,300.00,1.94
4180.60,1045.10,20.90,4211.11,1220.74,164.03,111.16,300.00,1.94
3503.10,2335.40,17.52,4198.30,1146.14,169.84,119.44,300.00,1.94
2655.60,3983.40,13.28,4253.11,1039.48,175.74,128.59,300.00,1.94
1545.10,6180.30,7.73,4401.27,860.94,181.81,138.76,300.00,1.94
4868.90,0.00,24.35,4348.36,1326.40,159.61,105.31,400.00,1.94
4165.10,1041.30,20.83,4216.94,1236.80,163.88,110.96,400.00,1.94
3486.40,2324.30,17.43,4205.53,1165.62,169.64,119.15,400.00,1.94
2639.60,3959.40,13.20,4261.68,1063.96,175.50,128.23,400.00,1.94
1527.50,6110.10,7.64,4415.31,894.78,181.47,138.16,400.00,1.94
4844.20,0.00,24.22,4355.41,1347.74,159.37,105.02,500.00,1.94
4141.10,1035.30,20.71,4225.98,1261.59,163.66,110.64,500.00,1.94
3462.30,2308.20,17.31,4215.94,1193.53,169.35,118.73,500.00,1.94
2615.40,3923.10,13.08,4274.62,1096.61,175.15,127.68,500.00,1.94
1507.50,6030.00,7.54,4431.31,939.19,181.08,137.47,500.00,1.94
4811.60,0.00,24.06,4364.69,1375.66,159.06,104.63,600.00,1.94
4110.20,1027.50,20.55,4237.60,1293.32,163.37,110.24,600.00,1.94
3432.10,2288.10,17.16,4228.98,1228.18,168.98,118.20,600.00,1.94
2587.70,3881.60,12.94,4289.42,1137.15,174.75,127.05,600.00,1.94
